stop_id	stop_name	stop_lat	stop_lon	type
40289	Independence Ave & Amhurst Townhomes	44.939485	-93.399205	stop
40295	Utica Ave S & Wayzata Blvd S	44.970005	-93.345261	stop
40303	105th Ave NE & 6th St NE	45.160845	-93.26485	stop
40304	105th Ave NE & 6th St NE	45.160743	-93.265086	stop
40305	105th Ave NE & 7th St NE	45.160845	-93.263539	stop
40306	105th Ave NE & 7th St NE	45.160743	-93.26381	stop
40307	105th Ave NE & Jefferson St NE	45.162753	-93.255919	stop
40308	105th Ave NE & President Dr NE	45.160837	-93.262283	stop
40309	105th Ave NE & President Dr NE	45.160724	-93.262538	stop
40312	105th Ave NE & University Ave	45.160853	-93.266134	stop
40313	105th Ave NE & University Ave	45.160749	-93.266133	stop
40314	105th Ave NE & Washington Blvd NE	45.161989	-93.258945	stop
40315	105th Ave NE & Washington Blvd NE	45.161778	-93.259076	stop
40316	109th Ave NE & University Ave / 4th St	45.16797	-93.265325	stop
40319	109th Ave NE & University Ave NE	45.168155	-93.265888	stop
40320	113th Ave NE & Four Seasons Park Homes	45.175067	-93.263069	stop
40321	12th Ave S & 94th St E	44.833597	-93.258122	stop
40322	16th St W & Double Tree Hilton entrance	44.967682	-93.351122	stop
40324	16th St W & Park Place East	44.967652	-93.354034	stop
40325	16th St W & Park Place East	44.967545	-93.354146	stop
40333	24th St W & Bryant Ave S	44.959069	-93.290701	stop
40338	24th St W & Harriet Ave S	44.959065	-93.285608	stop
40339	24th St W & Lyndale Ave S	44.959075	-93.288155	stop
40340	24th St W & Nicollet Ave S	44.959062	-93.278022	stop
40342	24th St W & Pleasant Ave S	44.959063	-93.2831	stop
40357	36th Ave N & Douglas Dr / Colorado Ave	45.021802	-93.359395	stop
40366	38th St E & 4th Ave S	44.934205	-93.270512	stop
40368	38th St E & Stevens Ave S	44.934188	-93.275198	stop
40379	5th St S & 11th Ave S	44.917028	-93.414408	stop
4038	Dale St & Eldridge Ave	45.004894	-93.126204	stop
40380	5th St S & 11th Ave S	44.917132	-93.414424	stop
40382	5th St S & 15th Ave / 16th Ave	44.917174	-93.420151	stop
40384	5th St S & 16th Ave	44.917078	-93.420919	stop
40385	50th St W & Bryant Ave S	44.912264	-93.291021	stop
40386	50th St W & Bryant Ave S	44.912368	-93.291118	stop
40396	69th Ave N & York Place	45.079478	-93.321189	stop
404	Babcock Trail & Cenex Dr (55th St E)	44.869197	-93.065761	stop
4040	Dale St & Skillman Ave	45.002642	-93.126176	stop
40414	76th St W & Penn Ave S	44.865602	-93.308893	stop
40415	76th St W & Sheridan Ave / Penn Ave	44.865502	-93.310189	stop
40416	76th St W & Girard Ave S	44.865596	-93.297673	stop
40418	84th St W & Xerxes Ave S	44.851735	-93.318794	stop
40428	University Ave & 91st Ave NE	45.136164	-93.266689	stop
4043	Dale St & Ryan Ave	45.000584	-93.126156	stop
40432	98th St W & Chowen Ave S	44.827094	-93.326975	stop
40434	Barrie Rd & 65th St W	44.885468	-93.323376	stop
40435	Barrie Rd & Heritage Dr	44.888904	-93.323264	stop
40436	Barrie Rd & Heritage Dr	44.888827	-93.32341	stop
40437	Bass Lake Rd (Co Rd 10) & Quail Ave N	45.053646	-93.343596	stop
40438	Bass Lake Rd (Co Rd 10) & Quail Ave N	45.053579	-93.343874	stop
40440	Bass Lake Rd (Co Rd 10) & Unity Ave N	45.05421	-93.34862	stop
40448	Boone Ave N & 60th 1/2 Ave N	45.063301	-93.390631	stop
4045	Dale St & Dale Court	44.997105	-93.126164	stop
40453	Brookdale Dr & Brookdale Court	45.094387	-93.305247	stop
40454	Brookdale Dr & Welcome Ave N	45.095332	-93.353394	stop
40459	Candlewood Dr & Douglas Dr	45.103805	-93.362044	stop
4046	Dale St & Larpenteur Ave	44.991905	-93.126156	stop
40460	Cedar Ave S & 24th St E	44.959042	-93.247229	stop
40466	Cedar Ave S & Franklin Ave E	44.962507	-93.244958	stop
40467	Cedar Ave S & Franklin Ave E	44.962844	-93.245313	stop
40468	Cedar Lake Rd & Cedarwood Ridge	44.956059	-93.406635	stop
40469	Cedar Lake Rd & Ford Rd	44.955534	-93.405453	stop
40470	Cedar Lake Rd & Cedar Manor School	44.95432	-93.39952	stop
40472	Chicago Ave S & 56th St E	44.901328	-93.262785	stop
40480	Coon Rapids Blvd & 93rd Ave NW	45.139359	-93.275152	stop
40485	Excelsior Blvd & Bradford Rd	44.920792	-93.430693	stop
40494	Hopkins Crossroad & Minnetonka Blvd	44.945163	-93.421151	stop
405	Lake Cove Apts & Audubon Ave	44.87136	-93.069448	stop
40500	Douglas Dr & Candlewood Dr	45.103915	-93.361882	stop
40501	Douglas Dr & Frontage Rd N	44.987164	-93.360159	stop
40502	Douglas Dr N & 41st Ave N	45.029431	-93.360007	stop
40504	Duke Dr & Madison St NE	45.189018	-93.253822	stop
40518	Excelsior Blvd & Byscane Lane	44.90353	-93.481195	stop
40519	Excelsior Blvd & Byscane Lane	44.903477	-93.481399	stop
40520	Excelsior Blvd & Clear Spring Rd	44.907687	-93.500829	stop
40522	Excelsior Blvd & Eden Prairie Rd	44.904396	-93.465357	stop
40523	Excelsior Blvd & Beacon Hill (Eden Prairie Rd)	44.904442	-93.46552	stop
40524	Excelsior Blvd & Glen Ave	44.901797	-93.471579	stop
40525	Excelsior Blvd & Glen Ave	44.901657	-93.471636	stop
40531	Excelsior Blvd & Holiday Rd	44.904245	-93.486614	stop
40535	Excelsior Blvd & Nantucket Rd	44.904696	-93.495289	stop
40536	Excelsior Blvd & Nantucket Rd	44.904651	-93.495548	stop
40542	Excelsior Blvd & Scenic Heights Dr	44.904519	-93.492971	stop
40543	Excelsior Blvd & Scenic Heights Dr	44.904418	-93.492843	stop
40544	Excelsior Blvd & Westmill Rd	44.906313	-93.498102	stop
40545	Excelsior Blvd & Westmill Rd	44.906214	-93.498179	stop
40547	Excelsior Blvd & Williston Rd	44.90346	-93.467632	stop
40548	Excelsior Blvd & Williston Rd	44.903278	-93.467769	stop
40549	Excelsior Blvd & Wing Lake Dr	44.902551	-93.476994	stop
4055	Fairview Ave & Co Rd B	45.007181	-93.176896	stop
40550	Excelsior Blvd & Wing Lake Dr	44.902457	-93.477175	stop
40551	Excelsior Blvd & Woodland Rd	44.903805	-93.482919	stop
40556	Foley Blvd & Northdale Blvd	45.176177	-93.276609	stop
40577	General Mills Blvd & General Mills Corp	44.976814	-93.390596	stop
40578	General Mills Blvd & General Mills	44.977258	-93.390696	stop
40580	Golden Valley Rd & Penn / Queen Ave N	44.998818	-93.308811	stop
40586	Heritage Dr & Xerxes Ave S	44.88949	-93.318964	stop
40587	Heritage Dr & York Ave S	44.889583	-93.320813	stop
40588	Heritage Dr & York Ave S	44.889479	-93.320747	stop
40594	Hunting Valley Rd & Como Ave	44.987487	-93.204326	stop
40596	Hutchins Dr & Co Rd 101	44.910883	-93.503389	stop
40597	Co Rd 101 & Hutchins Dr	44.911024	-93.503337	stop
40599	Hwy 65 & 85th Ave NE	45.124882	-93.235565	stop
4060	Hamline Ave & Co Rd B-2	45.013645	-93.156639	stop
40600	Hwy 65 & 87th Ave NE	45.127985	-93.235543	stop
40601	Ilex St - Node & Northdale / 115th Ave	45.177479	-93.277969	stop
40604	Jefferson St NE & 109th Ave NE	45.168208	-93.255734	stop
40605	Jefferson St NE & 110th Ave NE	45.170286	-93.255527	stop
40606	Jefferson St NE & 110th Ave NE	45.170466	-93.255675	stop
40607	Jefferson St NE & 111th Ave NE	45.171207	-93.255542	stop
40608	Jefferson St NE & 111th Ave NE	45.171416	-93.255683	stop
40609	Jefferson St NE & 112th Ave NE	45.173816	-93.254848	stop
40610	Jefferson St NE & 112th Ave NE	45.174032	-93.254985	stop
40611	Jefferson St NE & 113th Ave NE	45.175261	-93.254831	stop
40612	Jefferson St NE & 113th Ave NE	45.17544	-93.254975	stop
40613	Jefferson St NE & 115th Ave NE	45.179421	-93.256076	stop
40614	Jefferson St NE & 117th Ave NE	45.18251	-93.256089	stop
40615	Jefferson St NE & 117th Ave NE	45.182691	-93.256238	stop
40616	Jefferson St NE & 118th Ave NE	45.185255	-93.256691	stop
40617	Jefferson St NE & 119th Ave NE	45.186197	-93.256529	stop
4062	Hamline Ave & Willow Circle	45.016534	-93.156701	stop
40620	Jefferson St NE & Madison St NE	45.188922	-93.256029	stop
40621	Jefferson St NE & Oak Park Blvd NE	45.184329	-93.256249	stop
40622	Jefferson St NE & Oak Park Blvd NE	45.184504	-93.256459	stop
40625	Jefferson St NE & Washington St NE	45.172484	-93.255273	stop
40627	KTel Dr & Encore Circle #2	44.913437	-93.42536	stop
40628	KTel Dr & Encore Circle #2	44.914702	-93.424554	stop
40629	KTel Dr & Encore Circle #1	44.914863	-93.424749	stop
40630	KTel Dr & Encore Circle #1	44.913257	-93.425675	stop
40631	KTel Dr - Node & Shady Oak Rd	44.912914	-93.427881	stop
40632	KTel Dr - Node & Shady Oak Rd	44.912818	-93.427842	stop
40635	Kenzie Terrace & Lowry Grove	45.013666	-93.224793	stop
40636	Kenzie Terrace & St Anthony Center	45.016449	-93.219883	stop
40637	Kenzie Terrace & #2601	45.015436	-93.221898	stop
40645	Lexington Ave & Lovell Rd	45.142501	-93.163675	stop
40646	Lexington Ave & West Rd (S)	45.145327	-93.16347	stop
40647	Lexington Ave & West Rd	45.145508	-93.163614	stop
40650	Long Lake Rd & Hillview Rd	45.11178	-93.209116	stop
40658	Lowry Ave N & Vincent Ave N	45.013189	-93.31601	stop
4066	Hamline Ave & Co Rd C	45.020326	-93.156742	stop
4067	Civic Center Dr & Skating Center P&R	45.021387	-93.149274	stop
40672	Lyndale Ave S & 60th St W	44.894233	-93.288398	stop
40676	Lyndale Ave S & 98th St W	44.826747	-93.288721	stop
40679	Madison St NE & Duke Dr	45.188889	-93.254	stop
40680	Madison St NE & Jefferson St	45.189071	-93.255925	stop
4069	Woodhill Dr & Lexington Ave	45.022707	-93.146856	stop
40690	Main St & Northdale Blvd	45.197599	-93.347166	stop
40691	Main St & Northdale Blvd	45.197495	-93.346971	stop
40697	Minnetonka Blvd & Sussex Dr E	44.938202	-93.475033	stop
40699	Minnetonka Blvd & Sussex Dr W	44.938796	-93.478604	stop
407	Babcock Trail & Greystone	44.871464	-93.064548	stop
40703	Minnetonka Blvd & Sussex Dr E	44.938146	-93.475319	stop
40704	Monroe St NE & 78th Ave NE	45.10961	-93.253431	stop
40705	Monroe St NE & 78th Ave NE	45.109791	-93.253579	stop
40706	Monroe St NE & 79th Ave NE	45.111426	-93.253439	stop
40707	Monroe St NE & 79th Ave NE	45.11161	-93.253583	stop
40708	Monroe St NE & 80th Ave NE	45.11321	-93.253423	stop
40709	Monroe St NE & 80th Ave NE	45.113418	-93.253552	stop
4071	Woodhill Dr & Oxford St	45.02271	-93.144295	stop
40710	Monroe St NE & 81st Ave NE	45.115023	-93.253435	stop
40711	Monroe St NE & 82nd Ave NE	45.116829	-93.253463	stop
40712	Monroe St NE & 82nd Ave NE	45.117015	-93.253607	stop
40713	Monroe St NE & 83rd Ave NE	45.118623	-93.253451	stop
40714	Monroe St NE & 83rd Ave NE	45.119268	-93.253617	stop
40715	Monroe St NE & 84th Ave NE	45.120903	-93.253477	stop
40716	Monroe St NE & 84th Ave NE	45.121084	-93.253625	stop
40717	Monroe St & NE Sanburnol Dr (85th Ave)	45.124453	-93.253508	stop
40718	Monroe St NE & 81st Ave NE	45.115204	-93.253583	stop
40719	Monroe St NE & Manor Dr	45.122862	-93.253637	stop
40720	Monroe St NE & Manor Dr	45.122681	-93.253489	stop
40721	Monroe St NE & Maple St	45.123573	-93.253496	stop
40722	Monroe St NE & Maple St	45.123754	-93.253644	stop
40723	Monroe St NE & Osborne Rd NE	45.108159	-93.253432	stop
40724	Monroe St NE & Osborne Rd NE	45.108158	-93.253579	stop
40725	Monroe St NE & 121st Lane NE	45.19039	-93.252408	stop
40726	Monroe St NE & 122nd Ave NE	45.191578	-93.252362	stop
4073	Woodhill Dr & Lakeview Ave	45.022711	-93.141796	stop
4074	Woodhill Dr & Victoria St	45.022669	-93.139701	stop
40742	Monroe St NE & Duke Dr	45.189573	-93.252385	stop
40743	Monroe St NE & Ione Av NE	45.120173	-93.253621	stop
4075	Victoria St & Orchard Lane	45.0266	-93.138687	stop
40750	Monroe St NE & Paul Pkwy	45.192824	-93.252341	stop
40752	Noble Ave & 34th Ave N	45.016992	-93.338862	stop
40755	Northdale Blvd & Dogwood St	45.174429	-93.274095	stop
40758	Northdale Blvd & Foley Blvd	45.176158	-93.2764	stop
40759	Northdale Blvd & Redwood St	45.180461	-93.289386	stop
40760	Northdale Blvd & Redwood St	45.180419	-93.289719	stop
40761	Northdale Blvd & Xeon St NW	45.181424	-93.297836	stop
40764	Oakdale Ave N & West Broadway Ave	45.013847	-93.31995	stop
4077	Victoria St & Owasso Blvd W	45.028429	-93.136702	stop
40771	Oliver Ave S & Douglas Ave	44.966349	-93.307122	stop
40773	Osborne Rd NE & 5th St NE	45.107799	-93.260707	stop
40776	Osborne Rd NE & Madison St	45.107949	-93.254958	stop
40778	Osborne Rd NE & 5th St NE	45.107628	-93.261051	stop
4078	Victoria St & Millwood Ave	45.029763	-93.136562	stop
40780	Osborne Rd NE & Madison St	45.10785	-93.255213	stop
40783	Paul Pkwy & #1150	45.191513	-93.240535	stop
40784	Paul Pkwy & #1150	45.191428	-93.240624	stop
40785	Paul Pkwy & Duke Dr	45.193043	-93.247623	stop
40786	Paul Pkwy & Fillmore St NE	45.192674	-93.242903	stop
40787	Paul Pkwy & Fillmore St NE	45.192559	-93.242899	stop
40788	Paul Pkwy & Ulysses St NE	45.190117	-93.237486	stop
40789	Paul Pkwy & Ulysses St NE	45.190168	-93.237196	stop
4079	Victoria St & Brenner Ave	45.033744	-93.136649	stop
40790	Paul Pkwy & Jackson St NE	45.193013	-93.250017	stop
40791	Paul Pkwy & Oak Park Blvd	45.193061	-93.245695	stop
40792	Paul Pkwy & Oak Park Blvd	45.192959	-93.245966	stop
40794	Penn Ave N & 26th Ave N	45.006118	-93.308278	stop
40795	Penn Ave S & 66th St W	44.883122	-93.308703	stop
40796	Penn Ave S & 90th St W	44.84106	-93.309012	stop
408	Babcock Trail & 52nd St E	44.873481	-93.064469	stop
4080	Victoria St & Co Rd  D	45.035747	-93.136697	stop
40800	Penn Ave S & Queen Ave S	44.852912	-93.308717	stop
40801	Penn Ave S & Queen Ave S	44.853093	-93.308865	stop
4081	Victoria St & Brenner Ave	45.033925	-93.136797	stop
40810	Cleveland Ave & Como Ave	44.977647	-93.189005	stop
40816	Robinson Dr & 113th Ave NW	45.176392	-93.307085	stop
40817	Rollins Ave SE & 15th Ave SE	44.985391	-93.230246	stop
4082	Victoria St & Millwood Ave	45.029944	-93.13671	stop
4083	Victoria St & Owasso Blvd W	45.028583	-93.136745	stop
40839	Shelard Pkwy & Wayzata Blvd N	44.973833	-93.409084	stop
40840	Shelard Pkwy & Wayzata Blvd N	44.973704	-93.409207	stop
4085	Victoria St & Orchard Lane	45.026808	-93.138714	stop
40850	Silver Lake Rd & Mounds Ave	45.083331	-93.21883	stop
40852	Foss Rd & Mirror Lake Manor #3	45.04198	-93.209767	stop
40856	St Anthony Blvd & Kenzie Terrace	45.017342	-93.217948	stop
4086	Victoria St & Woodhill Dr	45.022802	-93.139289	stop
40868	University Ave & 101st Ave NW	45.152877	-93.266395	stop
40869	University Ave & 101st Lane NE	45.153933	-93.266377	stop
4087	Woodhill Dr & Lakeview Ave	45.022813	-93.141537	stop
40870	University Ave & 102nd Lane NE	45.155961	-93.26634	stop
40871	University Ave & 103rd Ave NE	45.156663	-93.266331	stop
40872	University Ave & 99th Ave NE	45.150182	-93.266472	stop
40874	University Ave NE & 111th Ave NE	45.171466	-93.266152	stop
40876	University Ave & 115th Ave NW	45.178797	-93.266078	stop
40877	University Ave & 117th Ave NE	45.182628	-93.265995	stop
40878	University Ave & 118th Ave NE	45.185078	-93.265944	stop
40879	University Ave & 120th Ave NW	45.187868	-93.265922	stop
40880	University Ave & 120th Lane NE	45.189247	-93.265919	stop
40881	University Ave (Hwy 47) & 40th Ave NE	45.041084	-93.262886	stop
40882	University Ave (Hwy 47) & 40th Ave NE	45.040799	-93.263204	stop
40883	University Ave (Hwy 47) & 44th Ave NE	45.048306	-93.263003	stop
40884	University Ave (Hwy 47) & 44th Ave NE	45.0481	-93.263354	stop
40885	University Ave (Hwy 47) & 49th Ave NE	45.057364	-93.263068	stop
40886	University Ave (Hwy 47) & 49th Ave NE	45.057105	-93.263384	stop
40887	University Ave (Hwy 47) & 53rd Ave NE	45.064676	-93.263073	stop
40888	University Ave (Hwy 47) & 53rd Ave NE	45.064277	-93.263467	stop
40889	University Ave & 69th Ave / Mississippi St	45.090075	-93.263669	stop
4089	Woodhill Dr & Oxford St	45.022815	-93.14404	stop
40893	University Ave & 92nd Ave NE	45.138035	-93.266663	stop
40895	University Ave & 94th Circle NE	45.140721	-93.266629	stop
40896	University Ave & 97th Ave NE	45.146837	-93.266534	stop
409	50th St E & Babcock Trail	44.876669	-93.065179	stop
4091	Woodhill Dr & Lexington Ave	45.022812	-93.146601	stop
40914	Wayzata Blvd S & Hwy 100 Overpass	44.96932	-93.343173	stop
40917	Wayzata Blvd S & Kentucky Ave S	44.970509	-93.369629	stop
40919	Wayzata Blvd S & #10301	44.97266	-93.410892	stop
40921	Wayzata Blvd S & Colorado Ave S	44.970371	-93.359201	stop
40922	Wayzata Blvd S & Colorado Ave S	44.970258	-93.359166	stop
40923	Wayzata Blvd S & Dakota Ave / Hampshire	44.970979	-93.363485	stop
40924	Wayzata Blvd S & Dakota Ave S	44.970573	-93.360331	stop
40926	Wayzata Blvd S & Hampshire Ave / Dakota Ave	44.970802	-93.362569	stop
40927	Wayzata Blvd S & Hampshire Ave S	44.970987	-93.36566	stop
40929	Wayzata Blvd S & Idaho Ave S	44.971101	-93.366693	stop
4093	Civic Center Dr & Skating Center P&R	45.021549	-93.149348	stop
40930	Wayzata Blvd S & Idaho Ave S	44.970985	-93.367102	stop
40933	Wayzata Blvd S & Kentucky Ave S	44.97042	-93.369554	stop
40936	Wayzata Blvd S & Utica Ave S	44.97004	-93.345578	stop
40937	Wayzata Blvd S & Utica Ave S	44.970145	-93.345281	stop
40939	Wayzata Blvd S & Wilshire Dr S	44.969775	-93.418788	stop
40942	Bloomington Frwy Rd & 105th St W	44.81331	-93.291942	stop
40946	Bloomington Frwy Rd & Dupont Rd	44.814279	-93.291796	stop
40951	Zarthan Ave S & Wayzata Blvd S	44.969867	-93.355394	stop
40952	Zarthan Ave S & Wayzata Blvd S	44.969705	-93.355428	stop
40953	Central Ave NE & Hennepin Ave E / 6th St	44.989448	-93.252618	stop
40954	Lake St E & Lake St - Midtown Station	44.948421	-93.239564	stop
4096	Hamline Ave & Oakcrest Ave	45.017895	-93.156855	stop
40967	Highwood Ave & Ferndale St	44.912494	-92.990289	stop
40970	Highwood Ave & Sterling St	44.912434	-92.994386	stop
40973	Highwood Ave & Lakewood Dr	44.912366	-92.999344	stop
40974	Highwood Ave & Schaller Dr	44.912322	-93.00239	stop
40976	Highwood Ave & McKnight Rd	44.912297	-93.004491	stop
40977	McKnight Rd & Valley View Ave	44.913677	-93.004584	stop
40979	McKnight Rd & William Tell Rd	44.916204	-93.004653	stop
4098	Hamline Ave & Brooks Ave	45.016715	-93.156848	stop
40981	McKnight Rd & Dahl Ave	44.917988	-93.004692	stop
40982	McKnight Rd & Burlington Rd	44.919857	-93.004889	stop
40983	McKnight Rd & Hillwood Dr	44.923706	-93.004747	stop
40985	McKnight Rd & Mailand Rd	44.926582	-93.004747	stop
40987	McKnight Rd & Londin Lane	44.930149	-93.004736	stop
40989	Lower Afton Rd & McKnight Rd	44.932936	-93.004639	stop
40991	McKnight Rd & Pond Ave	44.929161	-93.004882	stop
40992	McKnight Rd & Mailand Rd	44.926582	-93.004882	stop
40994	McKnight Rd & Hillwood Dr	44.923887	-93.004893	stop
40997	McKnight Rd & Matterhorn Lane	44.917286	-93.004823	stop
40999	McKnight Rd & Timber Trail	44.915499	-93.004781	stop
41000	McKnight Rd & Valley View Place	44.913861	-93.004738	stop
41002	Highwood Ave & Currie Court	44.912204	-93.003568	stop
41003	Highwood Ave & Schaller Dr	44.912221	-93.002332	stop
41004	Highwood Ave & Lakewood Dr	44.912256	-92.999598	stop
41005	Highwood Ave & Crestview Dr	44.912286	-92.997278	stop
41006	Highwood Ave & Marnie St	44.912308	-92.995857	stop
41007	Highwood Ave & Sterling St	44.912325	-92.99464	stop
41008	Highwood Ave & ODay St S	44.912347	-92.992945	stop
41009	Highwood Ave & McClelland St	44.912368	-92.991544	stop
41010	Highwood Ave & Ferndale St	44.912387	-92.990242	stop
41011	Highwood Ave & Dennis St	44.912404	-92.988933	stop
41012	Highwood Ave & Century Ave S	44.912472	-92.984512	stop
41054	Larpenteur Ave & Desoto St	44.991944	-93.080409	stop
41055	Larpenteur Ave & Arkwright St	44.991928	-93.083143	stop
41057	Larpenteur Ave & McMenemy St	44.991882	-93.086688	stop
41059	Little Canada Rd & Noel Dr	45.020856	-93.079664	stop
41061	Little Canada Rd & McMenemy St	45.021031	-93.083777	stop
41063	Little Canada Rd & Centerville Rd	45.022301	-93.087933	stop
41064	Little Canada Rd & McMenemy St	45.02097	-93.083987	stop
41066	Little Canada Rd & Noel Dr	45.020757	-93.079927	stop
41068	Little Canada Rd & Edgerton St	45.020737	-93.076731	stop
41069	Larpenteur Ave & Westminster St	44.991775	-93.086429	stop
41071	Larpenteur Ave & Arkwright St	44.991821	-93.083398	stop
41072	Larpenteur Ave & Desoto St	44.99184	-93.080343	stop
41075	Larpenteur Ave & Edgerton St	44.991859	-93.076333	stop
41076	Larpenteur Ave & Payne Ave	44.991899	-93.073785	stop
41089	Cecilia Circle & 78th St W	44.862928	-93.366048	stop
41091	Parklawn Ave & Parklawn Court	44.86647	-93.335863	stop
41093	Parklawn Ave & #4308	44.868198	-93.336051	stop
41094	Parklawn Ave & Parklawn Estates	44.868312	-93.332575	stop
41096	Gallagher Dr & Cedar Edina Apts	44.870382	-93.33146	stop
41097	Gallagher Dr & France Ave S	44.871059	-93.32962	stop
41099	Valley View Rd & 66th St W	44.882889	-93.331281	stop
41102	Cahill Rd & 78th St W	44.863756	-93.363688	stop
41103	Cahill Rd & #7500-7520	44.866397	-93.363323	stop
41104	Cahill Rd & Dewey Hill Rd	44.868641	-93.363341	stop
4111	Co Rd B-2 & Fairview Ave	45.014271	-93.176879	stop
4112	Co Rd B-2 & Prior Ave	45.014999	-93.182018	stop
41121	Cahill Rd & #7500-7520	44.866259	-93.363468	stop
