route_id	trip_id	departure_time	stop_id	stop_sequence	timepoint	service_id	trip_headsign	direction_id	shape_id	route_short_name	route_long_name	headway
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:26:00	45314	26	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:27:00	49178	27	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:28:00	49179	28	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:28:00	46980	29	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:29:00	49141	30	1	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:29:00	45305	31	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:30:00	46964	32	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:31:00	46943	33	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:31:00	46732	34	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:32:00	46733	35	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:32:00	46734	36	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:32:00	46735	37	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:33:00	45330	38	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:33:00	45332	39	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:33:00	45333	40	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:34:00	45334	41	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:34:00	45335	42	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:35:00	45336	43	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:35:00	52221	44	1	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:36:00	52229	45	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:37:00	52231	46	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:39:00	52232	47	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:39:00	52233	48	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:40:00	4014	49	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:41:00	4015	50	0	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
223-112	15251363-AUG19-MVS-BUS-Weekday-01	08:42:00	52532	51	1	AUG19-MVS-BUS-Weekday-01	Westbound 223 Rosedale	1	2230002	223	Rosedale - Little Canada - Maplewood	45
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:20:00	52530	1	1	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:21:00	3947	2	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:23:00	3948	3	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:24:00	3949	4	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:24:00	4111	5	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:25:00	52172	6	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:26:00	52173	7	1	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:27:00	52571	8	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:28:00	52171	9	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:28:00	52573	10	1	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:29:00	52174	11	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:30:00	52175	12	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:31:00	49160	13	1	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:32:00	49161	14	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:32:00	45242	15	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:36:00	49191	16	1	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:37:00	49192	17	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:38:00	49130	18	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:39:00	52570	19	1	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:40:00	45175	20	0	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
225-112	15251140-AUG19-MVS-BUS-Weekday-01	13:42:00	45174	21	1	AUG19-MVS-BUS-Weekday-01	Northbound 225 Super Target	0	2250001	225	Deluxe - Roseville - Coventry - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:20:00	52530	1	1	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:20:00	3947	2	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:22:00	4019	3	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:22:00	45142	4	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:23:00	52526	5	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:23:00	4060	6	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:24:00	4062	7	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:24:00	4221	8	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:25:00	4066	9	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:25:00	45154	10	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:25:00	45156	11	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:26:00	49165	12	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:26:00	49167	13	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:27:00	49185	14	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:27:00	49186	15	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:27:00	49188	16	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:28:00	49189	17	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:28:00	49190	18	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:28:00	52188	19	1	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:28:00	4069	20	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:29:00	4071	21	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:29:00	4073	22	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:29:00	4074	23	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:30:00	56386	24	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:30:00	4075	25	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:31:00	4077	26	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:31:00	4078	27	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:32:00	4079	28	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:32:00	4080	29	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:33:00	14418	30	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:34:00	14420	31	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:35:00	14422	32	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:35:00	14424	33	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:35:00	14425	34	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:36:00	14426	35	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:36:00	14428	36	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:36:00	14429	37	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:37:00	14430	38	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:37:00	14431	39	1	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:37:00	14432	40	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:38:00	14434	41	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:38:00	14438	42	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:38:00	14439	43	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:39:00	45256	44	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:40:00	49130	45	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:41:00	45173	46	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:41:00	45175	47	0	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
227-112	15251725-AUG19-MVS-BUS-Weekday-01	13:42:00	45174	48	1	AUG19-MVS-BUS-Weekday-01	Northbound 227 Rsvl Civic Ctr/ Super Target	0	2270001	227	Target Shoreview - Victoria - Rosedale	29
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:13:00	50160	1	1	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:13:00	1105	2	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:14:00	1106	3	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:16:00	42219	4	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:16:00	1109	5	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:18:00	41337	6	1	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:19:00	43386	7	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:20:00	83	8	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:20:00	84	9	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:21:00	17535	10	1	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:22:00	17531	11	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:23:00	17527	12	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:23:00	17524	13	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:23:00	17523	14	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:24:00	17519	15	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:25:00	17516	16	1	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:25:00	12631	17	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:26:00	12626	18	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:27:00	12622	19	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:28:00	12618	20	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:28:00	41920	21	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:29:00	12610	22	1	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:30:00	12606	23	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
23-112	15249269-AUG19-MVS-BUS-Weekday-01	18:30:00	12602	24	0	AUG19-MVS-BUS-Weekday-01	Eastbound 23H  38th Street / Highland	0	230013	23	Uptown - 38th St - Highland Village	13
